# <K/N> <U/N> <E/N> <U/N>
-4.699186e-01 -7.271861e+00 -7.741780e+00 -7.271861e+00
-4.549737e-01 -7.274657e+00 -7.729631e+00 -7.274657e+00
-4.737389e-01 -7.261493e+00 -7.735232e+00 -7.261493e+00
-4.652880e-01 -7.269862e+00 -7.735150e+00 -7.269862e+00
-4.857611e-01 -7.258306e+00 -7.744067e+00 -7.258306e+00
-5.226497e-01 -7.229833e+00 -7.752482e+00 -7.229833e+00
-4.970351e-01 -7.265531e+00 -7.762566e+00 -7.265531e+00
-4.956517e-01 -7.264584e+00 -7.760235e+00 -7.264584e+00
-4.852072e-01 -7.265243e+00 -7.750450e+00 -7.265243e+00
-4.833389e-01 -7.265794e+00 -7.749133e+00 -7.265794e+00
-4.785927e-01 -7.264702e+00 -7.743294e+00 -7.264702e+00
-4.878781e-01 -7.250408e+00 -7.738286e+00 -7.250408e+00
-4.859063e-01 -7.267066e+00 -7.752972e+00 -7.267066e+00
-4.884058e-01 -7.257800e+00 -7.746205e+00 -7.257800e+00
-4.953900e-01 -7.250180e+00 -7.745570e+00 -7.250180e+00
-4.795069e-01 -7.265627e+00 -7.745134e+00 -7.265627e+00
-4.621595e-01 -7.279646e+00 -7.741805e+00 -7.279646e+00
-4.623563e-01 -7.282274e+00 -7.744631e+00 -7.282274e+00
-4.755298e-01 -7.260534e+00 -7.736064e+00 -7.260534e+00
-4.981274e-01 -7.250451e+00 -7.748579e+00 -7.250451e+00
-5.032674e-01 -7.247113e+00 -7.750380e+00 -7.247113e+00
-5.070580e-01 -7.237502e+00 -7.744560e+00 -7.237502e+00
-5.010522e-01 -7.239424e+00 -7.740476e+00 -7.239424e+00
-5.066633e-01 -7.240510e+00 -7.747173e+00 -7.240510e+00
-5.060380e-01 -7.241822e+00 -7.747860e+00 -7.241822e+00
-5.031500e-01 -7.244099e+00 -7.747249e+00 -7.244099e+00
-5.164753e-01 -7.233873e+00 -7.750348e+00 -7.233873e+00
-5.207810e-01 -7.238146e+00 -7.758927e+00 -7.238146e+00
-5.251014e-01 -7.237798e+00 -7.762899e+00 -7.237798e+00
-5.201907e-01 -7.231693e+00 -7.751884e+00 -7.231693e+00
-4.975452e-01 -7.251553e+00 -7.749098e+00 -7.251553e+00
-4.888516e-01 -7.257324e+00 -7.746176e+00 -7.257324e+00
-4.919498e-01 -7.255219e+00 -7.747169e+00 -7.255219e+00
-5.314114e-01 -7.225189e+00 -7.756600e+00 -7.225189e+00
-5.366099e-01 -7.217604e+00 -7.754213e+00 -7.217604e+00
-5.217801e-01 -7.227178e+00 -7.748958e+00 -7.227178e+00
-4.869134e-01 -7.251415e+00 -7.738328e+00 -7.251415e+00
-4.985621e-01 -7.252194e+00 -7.750756e+00 -7.252194e+00
-4.811498e-01 -7.261348e+00 -7.742498e+00 -7.261348e+00
-4.826804e-01 -7.255897e+00 -7.738577e+00 -7.255897e+00
-4.878431e-01 -7.249745e+00 -7.737588e+00 -7.249745e+00
-5.327636e-01 -7.222608e+00 -7.755372e+00 -7.222608e+00
-5.184134e-01 -7.246740e+00 -7.765154e+00 -7.246740e+00
-5.188473e-01 -7.243141e+00 -7.761988e+00 -7.243141e+00
-5.121736e-01 -7.237956e+00 -7.750130e+00 -7.237956e+00
-5.055737e-01 -7.241844e+00 -7.747418e+00 -7.241844e+00
-5.167403e-01 -7.237785e+00 -7.754525e+00 -7.237785e+00
-4.911883e-01 -7.249768e+00 -7.740957e+00 -7.249768e+00
-4.899994e-01 -7.247279e+00 -7.737278e+00 -7.247279e+00
-5.007615e-01 -7.238515e+00 -7.739277e+00 -7.238515e+00
-5.235451e-01 -7.229846e+00 -7.753391e+00 -7.229846e+00
-5.091586e-01 -7.242015e+00 -7.751174e+00 -7.242015e+00
-4.985580e-01 -7.255861e+00 -7.754419e+00 -7.255861e+00
-5.056761e-01 -7.246972e+00 -7.752648e+00 -7.246972e+00
-5.192327e-01 -7.236100e+00 -7.755333e+00 -7.236100e+00
-5.132315e-01 -7.237601e+00 -7.750832e+00 -7.237601e+00
-4.966677e-01 -7.245185e+00 -7.741853e+00 -7.245185e+00
-4.855329e-01 -7.253972e+00 -7.739505e+00 -7.253972e+00
-4.946355e-01 -7.250212e+00 -7.744847e+00 -7.250212e+00
-4.946098e-01 -7.251953e+00 -7.746563e+00 -7.251953e+00
-5.004626e-01 -7.248208e+00 -7.748670e+00 -7.248208e+00
-5.035208e-01 -7.246691e+00 -7.750212e+00 -7.246691e+00
-5.084677e-01 -7.240011e+00 -7.748479e+00 -7.240011e+00
-5.303125e-01 -7.241171e+00 -7.771484e+00 -7.241171e+00
-5.030481e-01 -7.257153e+00 -7.760201e+00 -7.257153e+00
-4.704131e-01 -7.263803e+00 -7.734217e+00 -7.263803e+00
-4.912750e-01 -7.247148e+00 -7.738424e+00 -7.247148e+00
-4.972537e-01 -7.252279e+00 -7.749533e+00 -7.252279e+00
-4.836372e-01 -7.265113e+00 -7.748750e+00 -7.265113e+00
-4.988553e-01 -7.256344e+00 -7.755199e+00 -7.256344e+00
-5.002015e-01 -7.254355e+00 -7.754557e+00 -7.254355e+00
-4.734826e-01 -7.276388e+00 -7.749871e+00 -7.276388e+00
-4.606228e-01 -7.275556e+00 -7.736178e+00 -7.275556e+00
-4.863480e-01 -7.266490e+00 -7.752838e+00 -7.266490e+00
-4.908712e-01 -7.263487e+00 -7.754358e+00 -7.263487e+00
-4.731985e-01 -7.275189e+00 -7.748387e+00 -7.275189e+00
-4.824304e-01 -7.270148e+00 -7.752579e+00 -7.270148e+00
-5.057404e-01 -7.245813e+00 -7.751553e+00 -7.245813e+00
-5.029183e-01 -7.245189e+00 -7.748107e+00 -7.245189e+00
-5.321337e-01 -7.219680e+00 -7.751814e+00 -7.219680e+00
-5.130395e-01 -7.234466e+00 -7.747505e+00 -7.234466e+00
-5.009084e-01 -7.252338e+00 -7.753247e+00 -7.252338e+00
-4.916913e-01 -7.252289e+00 -7.743981e+00 -7.252289e+00
-4.689142e-01 -7.271519e+00 -7.740433e+00 -7.271519e+00
-4.945305e-01 -7.261257e+00 -7.755787e+00 -7.261257e+00
-5.030579e-01 -7.247585e+00 -7.750642e+00 -7.247585e+00
-4.949242e-01 -7.248712e+00 -7.743636e+00 -7.248712e+00
-4.893550e-01 -7.271083e+00 -7.760438e+00 -7.271083e+00
-4.931490e-01 -7.262231e+00 -7.755380e+00 -7.262231e+00
-4.850100e-01 -7.265623e+00 -7.750633e+00 -7.265623e+00
-4.850968e-01 -7.258477e+00 -7.743573e+00 -7.258477e+00
-4.987888e-01 -7.252732e+00 -7.751521e+00 -7.252732e+00
-4.761633e-01 -7.268874e+00 -7.745038e+00 -7.268874e+00
-4.514735e-01 -7.280266e+00 -7.731740e+00 -7.280266e+00
-4.646099e-01 -7.279701e+00 -7.744311e+00 -7.279701e+00
-5.109688e-01 -7.240390e+00 -7.751359e+00 -7.240390e+00
-4.954824e-01 -7.254106e+00 -7.749588e+00 -7.254106e+00
-4.966514e-01 -7.263172e+00 -7.759823e+00 -7.263172e+00
-4.963174e-01 -7.260268e+00 -7.756586e+00 -7.260268e+00
-4.981044e-01 -7.244761e+00 -7.742865e+00 -7.244761e+00
-5.024514e-01 -7.244323e+00 -7.746775e+00 -7.244323e+00
-5.070115e-01 -7.236049e+00 -7.743061e+00 -7.236049e+00
-4.824935e-01 -7.259470e+00 -7.741963e+00 -7.259470e+00
-4.897545e-01 -7.246832e+00 -7.736587e+00 -7.246832e+00
-4.928794e-01 -7.237134e+00 -7.730013e+00 -7.237134e+00
-4.841856e-01 -7.253460e+00 -7.737645e+00 -7.253460e+00
-4.737569e-01 -7.269487e+00 -7.743244e+00 -7.269487e+00
-5.051965e-01 -7.250246e+00 -7.755442e+00 -7.250246e+00
-5.086455e-01 -7.249845e+00 -7.758491e+00 -7.249845e+00
-4.985144e-01 -7.244350e+00 -7.742864e+00 -7.244350e+00
-4.947209e-01 -7.257116e+00 -7.751837e+00 -7.257116e+00
-4.836170e-01 -7.266604e+00 -7.750221e+00 -7.266604e+00
-4.971291e-01 -7.248519e+00 -7.745648e+00 -7.248519e+00
-4.823547e-01 -7.255449e+00 -7.737803e+00 -7.255449e+00
-4.817079e-01 -7.259648e+00 -7.741356e+00 -7.259648e+00
-4.956080e-01 -7.246753e+00 -7.742361e+00 -7.246753e+00
-4.764055e-01 -7.265970e+00 -7.742376e+00 -7.265970e+00
-4.945841e-01 -7.248324e+00 -7.742909e+00 -7.248324e+00
-5.100563e-01 -7.235986e+00 -7.746043e+00 -7.235986e+00
-5.334888e-01 -7.231019e+00 -7.764508e+00 -7.231019e+00
-5.205741e-01 -7.227733e+00 -7.748307e+00 -7.227733e+00
-4.841884e-01 -7.254601e+00 -7.738790e+00 -7.254601e+00
-4.938019e-01 -7.251303e+00 -7.745105e+00 -7.251303e+00
-5.134546e-01 -7.232698e+00 -7.746153e+00 -7.232698e+00
-4.953253e-01 -7.254616e+00 -7.749941e+00 -7.254616e+00
-5.240392e-01 -7.245910e+00 -7.769949e+00 -7.245910e+00
-4.997338e-01 -7.261378e+00 -7.761112e+00 -7.261378e+00
-4.974576e-01 -7.254621e+00 -7.752079e+00 -7.254621e+00
-4.965626e-01 -7.262941e+00 -7.759504e+00 -7.262941e+00
-5.020119e-01 -7.241925e+00 -7.743937e+00 -7.241925e+00
-5.068543e-01 -7.245399e+00 -7.752253e+00 -7.245399e+00
-5.086857e-01 -7.239161e+00 -7.747846e+00 -7.239161e+00
-5.016380e-01 -7.239889e+00 -7.741527e+00 -7.239889e+00
-4.934491e-01 -7.247214e+00 -7.740663e+00 -7.247214e+00
-5.052361e-01 -7.239830e+00 -7.745066e+00 -7.239830e+00
-4.837300e-01 -7.253756e+00 -7.737486e+00 -7.253756e+00
-4.751906e-01 -7.266511e+00 -7.741702e+00 -7.266511e+00
-4.863468e-01 -7.261872e+00 -7.748219e+00 -7.261872e+00
-4.923952e-01 -7.257517e+00 -7.749912e+00 -7.257517e+00
-4.963675e-01 -7.254185e+00 -7.750552e+00 -7.254185e+00
-5.145156e-01 -7.243597e+00 -7.758113e+00 -7.243597e+00
-5.129846e-01 -7.237155e+00 -7.750140e+00 -7.237155e+00
-5.243172e-01 -7.229431e+00 -7.753748e+00 -7.229431e+00
-5.251510e-01 -7.231375e+00 -7.756526e+00 -7.231375e+00
-5.202521e-01 -7.231599e+00 -7.751851e+00 -7.231599e+00
-5.208553e-01 -7.239589e+00 -7.760445e+00 -7.239589e+00
-5.028501e-01 -7.258783e+00 -7.761633e+00 -7.258783e+00
-5.150351e-01 -7.244106e+00 -7.759141e+00 -7.244106e+00
-5.396216e-01 -7.223577e+00 -7.763198e+00 -7.223577e+00
-5.081310e-01 -7.244540e+00 -7.752671e+00 -7.244540e+00
-4.957742e-01 -7.252415e+00 -7.748189e+00 -7.252415e+00
-5.024268e-01 -7.238183e+00 -7.740610e+00 -7.238183e+00
-4.994354e-01 -7.245937e+00 -7.745373e+00 -7.245937e+00
-5.147120e-01 -7.241876e+00 -7.756588e+00 -7.241876e+00
-4.964380e-01 -7.253422e+00 -7.749860e+00 -7.253422e+00
-4.999846e-01 -7.245051e+00 -7.745035e+00 -7.245051e+00
-5.055295e-01 -7.243525e+00 -7.749055e+00 -7.243525e+00
-4.941345e-01 -7.259650e+00 -7.753784e+00 -7.259650e+00
-5.059441e-01 -7.254293e+00 -7.760238e+00 -7.254293e+00
-4.840112e-01 -7.270253e+00 -7.754264e+00 -7.270253e+00
-5.107534e-01 -7.244061e+00 -7.754814e+00 -7.244061e+00
-5.119403e-01 -7.240184e+00 -7.752125e+00 -7.240184e+00
-5.127522e-01 -7.239386e+00 -7.752138e+00 -7.239386e+00
-4.852715e-01 -7.264000e+00 -7.749271e+00 -7.264000e+00
-4.806726e-01 -7.252035e+00 -7.732707e+00 -7.252035e+00
-4.969567e-01 -7.253910e+00 -7.750866e+00 -7.253910e+00
-5.090840e-01 -7.247857e+00 -7.756941e+00 -7.247857e+00
-5.105700e-01 -7.247808e+00 -7.758378e+00 -7.247808e+00
-4.953910e-01 -7.251554e+00 -7.746945e+00 -7.251554e+00
-4.928518e-01 -7.264028e+00 -7.756880e+00 -7.264028e+00
-4.964573e-01 -7.247175e+00 -7.743632e+00 -7.247175e+00
-4.908544e-01 -7.240149e+00 -7.731004e+00 -7.240149e+00
-4.883533e-01 -7.254628e+00 -7.742982e+00 -7.254628e+00
-5.022697e-01 -7.245280e+00 -7.747550e+00 -7.245280e+00
-4.869299e-01 -7.256989e+00 -7.743919e+00 -7.256989e+00
-5.211040e-01 -7.228579e+00 -7.749683e+00 -7.228579e+00
-5.258825e-01 -7.219592e+00 -7.745474e+00 -7.219592e+00
-5.267210e-01 -7.224970e+00 -7.751691e+00 -7.224970e+00
-5.235317e-01 -7.234983e+00 -7.758514e+00 -7.234983e+00
-4.996609e-01 -7.259839e+00 -7.759500e+00 -7.259839e+00
-5.012140e-01 -7.243190e+00 -7.744404e+00 -7.243190e+00
-5.082041e-01 -7.236110e+00 -7.744315e+00 -7.236110e+00
-4.980126e-01 -7.251501e+00 -7.749514e+00 -7.251501e+00
-4.817318e-01 -7.260119e+00 -7.741851e+00 -7.260119e+00
-4.729080e-01 -7.269263e+00 -7.742171e+00 -7.269263e+00
-4.574288e-01 -7.278130e+00 -7.735559e+00 -7.278130e+00
-4.668934e-01 -7.275593e+00 -7.742487e+00 -7.275593e+00
-4.658556e-01 -7.283521e+00 -7.749377e+00 -7.283521e+00
-4.756616e-01 -7.270216e+00 -7.745878e+00 -7.270216e+00
-4.945448e-01 -7.252819e+00 -7.747364e+00 -7.252819e+00
-5.009960e-01 -7.254738e+00 -7.755734e+00 -7.254738e+00
-4.707868e-01 -7.264418e+00 -7.735205e+00 -7.264418e+00
-4.943893e-01 -7.251900e+00 -7.746289e+00 -7.251900e+00
-5.260936e-01 -7.233589e+00 -7.759682e+00 -7.233589e+00
-5.105135e-01 -7.248765e+00 -7.759278e+00 -7.248765e+00
-5.107689e-01 -7.244334e+00 -7.755103e+00 -7.244334e+00
-5.149722e-01 -7.241738e+00 -7.756710e+00 -7.241738e+00
-5.303031e-01 -7.243471e+00 -7.773774e+00 -7.243471e+00
-5.113231e-01 -7.245910e+00 -7.757233e+00 -7.245910e+00
-5.096823e-01 -7.233604e+00 -7.743286e+00 -7.233604e+00
-4.957700e-01 -7.253638e+00 -7.749408e+00 -7.253638e+00
-4.842330e-01 -7.262323e+00 -7.746556e+00 -7.262323e+00
-4.975871e-01 -7.250059e+00 -7.747646e+00 -7.250059e+00
-5.135465e-01 -7.243043e+00 -7.756590e+00 -7.243043e+00
-4.589443e-01 -7.257022e+00 -7.715967e+00 -7.257022e+00
-4.723181e-01 -7.260058e+00 -7.732376e+00 -7.260058e+00
-4.791349e-01 -7.263691e+00 -7.742826e+00 -7.263691e+00
-5.022167e-01 -7.246124e+00 -7.748340e+00 -7.246124e+00
-5.044333e-01 -7.249381e+00 -7.753815e+00 -7.249381e+00
-5.300811e-01 -7.232737e+00 -7.762818e+00 -7.232737e+00
-4.784008e-01 -7.256968e+00 -7.735369e+00 -7.256968e+00
-4.882767e-01 -7.260381e+00 -7.748658e+00 -7.260381e+00
-5.112877e-01 -7.237585e+00 -7.748873e+00 -7.237585e+00
-5.128698e-01 -7.234201e+00 -7.747071e+00 -7.234201e+00
-5.141253e-01 -7.232761e+00 -7.746886e+00 -7.232761e+00
-5.254992e-01 -7.224226e+00 -7.749725e+00 -7.224226e+00
-5.158515e-01 -7.232549e+00 -7.748400e+00 -7.232549e+00
-5.031232e-01 -7.237899e+00 -7.741022e+00 -7.237899e+00
-4.906556e-01 -7.257245e+00 -7.747901e+00 -7.257245e+00
-4.851108e-01 -7.269636e+00 -7.754747e+00 -7.269636e+00
-5.009475e-01 -7.241469e+00 -7.742417e+00 -7.241469e+00
-4.841921e-01 -7.253400e+00 -7.737592e+00 -7.253400e+00
-4.973342e-01 -7.243245e+00 -7.740579e+00 -7.243245e+00
-5.042401e-01 -7.254171e+00 -7.758411e+00 -7.254171e+00
-4.902769e-01 -7.251431e+00 -7.741708e+00 -7.251431e+00
-4.786390e-01 -7.259499e+00 -7.738138e+00 -7.259499e+00
-4.730261e-01 -7.263013e+00 -7.736039e+00 -7.263013e+00
-4.985736e-01 -7.252732e+00 -7.751306e+00 -7.252732e+00
-4.906959e-01 -7.254470e+00 -7.745166e+00 -7.254470e+00
-4.896112e-01 -7.261147e+00 -7.750758e+00 -7.261147e+00
-4.907333e-01 -7.254349e+00 -7.745083e+00 -7.254349e+00
-4.829284e-01 -7.253556e+00 -7.736484e+00 -7.253556e+00
-4.793769e-01 -7.263904e+00 -7.743281e+00 -7.263904e+00
-4.635649e-01 -7.269124e+00 -7.732689e+00 -7.269124e+00
-4.729193e-01 -7.260603e+00 -7.733523e+00 -7.260603e+00
-5.099758e-01 -7.235039e+00 -7.745015e+00 -7.235039e+00
-5.252233e-01 -7.234658e+00 -7.759881e+00 -7.234658e+00
-4.949597e-01 -7.266705e+00 -7.761664e+00 -7.266705e+00
-4.918601e-01 -7.263469e+00 -7.755329e+00 -7.263469e+00
-5.218555e-01 -7.234044e+00 -7.755900e+00 -7.234044e+00
-5.188537e-01 -7.232536e+00 -7.751390e+00 -7.232536e+00
-4.945826e-01 -7.248209e+00 -7.742791e+00 -7.248209e+00
-5.055006e-01 -7.247179e+00 -7.752680e+00 -7.247179e+00
-5.172566e-01 -7.229208e+00 -7.746465e+00 -7.229208e+00
-5.195784e-01 -7.226120e+00 -7.745698e+00 -7.226120e+00
-5.123624e-01 -7.238839e+00 -7.751201e+00 -7.238839e+00
-4.961404e-01 -7.236145e+00 -7.732285e+00 -7.236145e+00
-4.891647e-01 -7.250991e+00 -7.740156e+00 -7.250991e+00
-4.929727e-01 -7.252708e+00 -7.745681e+00 -7.252708e+00
-4.993842e-01 -7.241240e+00 -7.740624e+00 -7.241240e+00
-5.076454e-01 -7.236429e+00 -7.744074e+00 -7.236429e+00
-5.159454e-01 -7.238623e+00 -7.754569e+00 -7.238623e+00
-5.110024e-01 -7.254075e+00 -7.765078e+00 -7.254075e+00
-4.747720e-01 -7.261110e+00 -7.735882e+00 -7.261110e+00
-4.738653e-01 -7.271369e+00 -7.745234e+00 -7.271369e+00
-4.841572e-01 -7.268428e+00 -7.752586e+00 -7.268428e+00
-4.899774e-01 -7.265462e+00 -7.755440e+00 -7.265462e+00
-5.023639e-01 -7.256591e+00 -7.758955e+00 -7.256591e+00
-4.913596e-01 -7.261141e+00 -7.752500e+00 -7.261141e+00
-4.962108e-01 -7.249205e+00 -7.745416e+00 -7.249205e+00
-4.864253e-01 -7.252933e+00 -7.739358e+00 -7.252933e+00
-4.784091e-01 -7.265934e+00 -7.744343e+00 -7.265934e+00
-4.800921e-01 -7.262938e+00 -7.743030e+00 -7.262938e+00
-4.869868e-01 -7.255108e+00 -7.742094e+00 -7.255108e+00
-4.912357e-01 -7.246314e+00 -7.737550e+00 -7.246314e+00
-4.972723e-01 -7.249159e+00 -7.746431e+00 -7.249159e+00
-5.028424e-01 -7.252003e+00 -7.754846e+00 -7.252003e+00
-4.964518e-01 -7.258049e+00 -7.754501e+00 -7.258049e+00
-5.017596e-01 -7.244504e+00 -7.746263e+00 -7.244504e+00
-5.076790e-01 -7.241907e+00 -7.749586e+00 -7.241907e+00
-5.027598e-01 -7.246692e+00 -7.749452e+00 -7.246692e+00
-5.060977e-01 -7.239851e+00 -7.745949e+00 -7.239851e+00
-5.013313e-01 -7.233442e+00 -7.734773e+00 -7.233442e+00
-5.258133e-01 -7.218847e+00 -7.744660e+00 -7.218847e+00
-5.341352e-01 -7.219864e+00 -7.753999e+00 -7.219864e+00
-5.312070e-01 -7.233678e+00 -7.764885e+00 -7.233678e+00
-5.153234e-01 -7.251550e+00 -7.766874e+00 -7.251550e+00
-5.141796e-01 -7.240958e+00 -7.755137e+00 -7.240958e+00
-5.217889e-01 -7.234652e+00 -7.756440e+00 -7.234652e+00
-5.051622e-01 -7.244670e+00 -7.749832e+00 -7.244670e+00
-5.001872e-01 -7.251983e+00 -7.752170e+00 -7.251983e+00
-4.849312e-01 -7.254175e+00 -7.739106e+00 -7.254175e+00
-4.929996e-01 -7.247925e+00 -7.740925e+00 -7.247925e+00
-5.124463e-01 -7.234065e+00 -7.746511e+00 -7.234065e+00
-5.201448e-01 -7.234072e+00 -7.754216e+00 -7.234072e+00
-5.319663e-01 -7.229669e+00 -7.761636e+00 -7.229669e+00
-5.385182e-01 -7.229175e+00 -7.767693e+00 -7.229175e+00
-5.095036e-01 -7.244538e+00 -7.754042e+00 -7.244538e+00
-5.099381e-01 -7.236236e+00 -7.746175e+00 -7.236236e+00
-4.859985e-01 -7.256255e+00 -7.742253e+00 -7.256255e+00
-4.877385e-01 -7.255493e+00 -7.743232e+00 -7.255493e+00
-4.810546e-01 -7.258365e+00 -7.739420e+00 -7.258365e+00
-4.894288e-01 -7.254725e+00 -7.744154e+00 -7.254725e+00
-4.892715e-01 -7.254474e+00 -7.743745e+00 -7.254474e+00
-4.860174e-01 -7.260952e+00 -7.746970e+00 -7.260952e+00
-4.993249e-01 -7.245160e+00 -7.744484e+00 -7.245160e+00
-4.847408e-01 -7.260618e+00 -7.745358e+00 -7.260618e+00
-4.692672e-01 -7.275954e+00 -7.745222e+00 -7.275954e+00
-4.896855e-01 -7.261925e+00 -7.751611e+00 -7.261925e+00
-5.113570e-01 -7.238440e+00 -7.749797e+00 -7.238440e+00
-5.164130e-01 -7.244960e+00 -7.761373e+00 -7.244960e+00
-5.178253e-01 -7.245414e+00 -7.763239e+00 -7.245414e+00
-5.183731e-01 -7.234772e+00 -7.753145e+00 -7.234772e+00
-5.235565e-01 -7.221322e+00 -7.744878e+00 -7.221322e+00
-5.209623e-01 -7.225888e+00 -7.746851e+00 -7.225888e+00
-4.776499e-01 -7.267969e+00 -7.745619e+00 -7.267969e+00
-4.919910e-01 -7.254461e+00 -7.746452e+00 -7.254461e+00
-5.061144e-01 -7.235651e+00 -7.741765e+00 -7.235651e+00
-4.964565e-01 -7.248761e+00 -7.745218e+00 -7.248761e+00
-5.051317e-01 -7.240559e+00 -7.745691e+00 -7.240559e+00
-5.285541e-01 -7.225967e+00 -7.754521e+00 -7.225967e+00
-5.329945e-01 -7.234498e+00 -7.767492e+00 -7.234498e+00
-5.206999e-01 -7.242351e+00 -7.763051e+00 -7.242351e+00
-5.240330e-01 -7.236403e+00 -7.760436e+00 -7.236403e+00
-4.848087e-01 -7.257459e+00 -7.742268e+00 -7.257459e+00
-4.806292e-01 -7.270125e+00 -7.750754e+00 -7.270125e+00
-4.593031e-01 -7.281434e+00 -7.740737e+00 -7.281434e+00
-4.967461e-01 -7.243374e+00 -7.740120e+00 -7.243374e+00
-5.105990e-01 -7.234848e+00 -7.745447e+00 -7.234848e+00
-4.746573e-01 -7.270799e+00 -7.745457e+00 -7.270799e+00
-4.601367e-01 -7.282640e+00 -7.742776e+00 -7.282640e+00
-4.606913e-01 -7.289189e+00 -7.749881e+00 -7.289189e+00
-4.681360e-01 -7.290690e+00 -7.758825e+00 -7.290690e+00
-4.698847e-01 -7.284498e+00 -7.754383e+00 -7.284498e+00
-4.910586e-01 -7.258042e+00 -7.749101e+00 -7.258042e+00
-5.038091e-01 -7.240551e+00 -7.744360e+00 -7.240551e+00
-5.194052e-01 -7.233324e+00 -7.752729e+00 -7.233324e+00
-5.270258e-01 -7.229354e+00 -7.756380e+00 -7.229354e+00
-5.065878e-01 -7.243623e+00 -7.750210e+00 -7.243623e+00
-4.795030e-01 -7.262146e+00 -7.741649e+00 -7.262146e+00
-4.702795e-01 -7.257184e+00 -7.727464e+00 -7.257184e+00
-4.733966e-01 -7.265794e+00 -7.739191e+00 -7.265794e+00
-4.741183e-01 -7.268171e+00 -7.742289e+00 -7.268171e+00
-4.968027e-01 -7.255127e+00 -7.751930e+00 -7.255127e+00
-4.934373e-01 -7.258099e+00 -7.751536e+00 -7.258099e+00
-5.266229e-01 -7.226548e+00 -7.753171e+00 -7.226548e+00
-5.087088e-01 -7.247629e+00 -7.756338e+00 -7.247629e+00
-5.003735e-01 -7.254690e+00 -7.755063e+00 -7.254690e+00
-5.067504e-01 -7.244551e+00 -7.751302e+00 -7.244551e+00
-5.110029e-01 -7.244476e+00 -7.755479e+00 -7.244476e+00
-5.028854e-01 -7.252098e+00 -7.754984e+00 -7.252098e+00
-5.252757e-01 -7.234330e+00 -7.759606e+00 -7.234330e+00
-5.336715e-01 -7.229164e+00 -7.762836e+00 -7.229164e+00
-5.342609e-01 -7.228054e+00 -7.762315e+00 -7.228054e+00
-5.038992e-01 -7.242437e+00 -7.746336e+00 -7.242437e+00
-4.938779e-01 -7.252346e+00 -7.746224e+00 -7.252346e+00
-5.152129e-01 -7.250745e+00 -7.765958e+00 -7.250745e+00
-5.091864e-01 -7.249718e+00 -7.758904e+00 -7.249718e+00
-5.057170e-01 -7.246098e+00 -7.751815e+00 -7.246098e+00
-5.092529e-01 -7.229793e+00 -7.739046e+00 -7.229793e+00
-5.121870e-01 -7.231113e+00 -7.743300e+00 -7.231113e+00
-4.966901e-01 -7.248454e+00 -7.745144e+00 -7.248454e+00
-4.996889e-01 -7.248754e+00 -7.748442e+00 -7.248754e+00
-4.927298e-01 -7.263843e+00 -7.756573e+00 -7.263843e+00
-5.022315e-01 -7.251602e+00 -7.753834e+00 -7.251602e+00
-4.989521e-01 -7.248215e+00 -7.747167e+00 -7.248215e+00
-4.883554e-01 -7.259122e+00 -7.747478e+00 -7.259122e+00
-5.045169e-01 -7.245001e+00 -7.749518e+00 -7.245001e+00
-5.288422e-01 -7.225882e+00 -7.754724e+00 -7.225882e+00
-5.294621e-01 -7.221961e+00 -7.751423e+00 -7.221961e+00
-5.142300e-01 -7.234807e+00 -7.749037e+00 -7.234807e+00
-4.714573e-01 -7.255234e+00 -7.726691e+00 -7.255234e+00
-4.920215e-01 -7.250717e+00 -7.742739e+00 -7.250717e+00
-4.894729e-01 -7.254162e+00 -7.743635e+00 -7.254162e+00
-4.802826e-01 -7.260116e+00 -7.740399e+00 -7.260116e+00
-5.034092e-01 -7.254180e+00 -7.757590e+00 -7.254180e+00
-5.137070e-01 -7.250632e+00 -7.764339e+00 -7.250632e+00
-5.056072e-01 -7.253554e+00 -7.759161e+00 -7.253554e+00
-4.951092e-01 -7.256022e+00 -7.751131e+00 -7.256022e+00
-5.058745e-01 -7.250832e+00 -7.756707e+00 -7.250832e+00
-4.966561e-01 -7.250287e+00 -7.746943e+00 -7.250287e+00
-5.343292e-01 -7.228883e+00 -7.763212e+00 -7.228883e+00
-5.232285e-01 -7.246477e+00 -7.769705e+00 -7.246477e+00
-5.181341e-01 -7.243005e+00 -7.761139e+00 -7.243005e+00
-4.919114e-01 -7.260166e+00 -7.752078e+00 -7.260166e+00
-4.866443e-01 -7.258915e+00 -7.745559e+00 -7.258915e+00
-4.945772e-01 -7.241825e+00 -7.736402e+00 -7.241825e+00
-5.122002e-01 -7.239669e+00 -7.751869e+00 -7.239669e+00
-4.779399e-01 -7.269839e+00 -7.747779e+00 -7.269839e+00
-4.596339e-01 -7.271634e+00 -7.731268e+00 -7.271634e+00
-4.915503e-01 -7.245300e+00 -7.736850e+00 -7.245300e+00
-5.020517e-01 -7.234732e+00 -7.736783e+00 -7.234732e+00
-5.110439e-01 -7.229375e+00 -7.740419e+00 -7.229375e+00
-4.898761e-01 -7.258142e+00 -7.748018e+00 -7.258142e+00
-4.940809e-01 -7.260544e+00 -7.754625e+00 -7.260544e+00
-5.085673e-01 -7.238430e+00 -7.746998e+00 -7.238430e+00
-4.966628e-01 -7.248850e+00 -7.745513e+00 -7.248850e+00
-5.182695e-01 -7.238802e+00 -7.757071e+00 -7.238802e+00
